repo,sha,author,author_type,committer,date,message,html_url
cas,d5cc858d6e566578c429ca27f9e777be2c991d86,OtienoAnne,User,OtienoAnne,2018-06-29T15:26:33Z,We ahve added classes acess level dictionary in config.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/d5cc858d6e566578c429ca27f9e777be2c991d86
cas,a155efbd561c39f5d1ea6e618629e02a4744612b,awyoonis,,awyoonis,2018-06-29T15:24:34Z,merged with my local branch,https://github.com/BCStudentSoftwareDevTeam/cas/commit/a155efbd561c39f5d1ea6e618629e02a4744612b
cas,be62a9fe5b4db4a873b516a66463f72b4513a000,awyoonis,,awyoonis,2018-06-29T15:04:23Z,fixed conflict,https://github.com/BCStudentSoftwareDevTeam/cas/commit/be62a9fe5b4db4a873b516a66463f72b4513a000
cas,c0fb36c6dc1b844e988e677ecffc4299d94f04b6,awyoonis,,awyoonis,2018-06-29T14:58:27Z,Added some jinja codes into the views page,https://github.com/BCStudentSoftwareDevTeam/cas/commit/c0fb36c6dc1b844e988e677ecffc4299d94f04b6
cas,b0ed5dab612a3133f81885b6705546eac5ddc318,Muhammad Hamza Khattak,,Jamal Aw Yonis,2018-06-29T14:55:05Z,"Merged in soto_hamza_mod (pull request #112)

Added classes and modified Rooms, Rooms preferences, banner courses, banner schedule and schedule courses.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/b0ed5dab612a3133f81885b6705546eac5ddc318
cas,7a93e63783069603b552fc4bc8c97f6ecc906c4b,grrdsoto,User,grrdsoto,2018-06-29T14:49:21Z,We made changes to these files and pushed it for the other group to be able to access classes such as rooms,https://github.com/BCStudentSoftwareDevTeam/cas/commit/7a93e63783069603b552fc4bc8c97f6ecc906c4b
cas,7ee202b271276df19da2ccaa473604f9afb16574,grrdsoto,User,grrdsoto,2018-06-28T20:05:01Z,Added the files today for the UI for room resolution which was in the basic format,https://github.com/BCStudentSoftwareDevTeam/cas/commit/7ee202b271276df19da2ccaa473604f9afb16574
cas,369cce0eeab4f4b72035b79b82f4b210b2ddb974,awyoonis,,awyoonis,2018-06-28T19:59:20Z,Finished the html files and ready to start python files,https://github.com/BCStudentSoftwareDevTeam/cas/commit/369cce0eeab4f4b72035b79b82f4b210b2ddb974
cas,4c60ba2c7e4a658a16ec6bbdc5c41f1e4999500f,OtienoAnne,User,OtienoAnne,2018-06-28T19:55:19Z,Added userManagement py and html files,https://github.com/BCStudentSoftwareDevTeam/cas/commit/4c60ba2c7e4a658a16ec6bbdc5c41f1e4999500f
cas,7fe92b846ef9fe3011dcb76e7fc3b6dac06fd0f8,Sarah Watts,,Sarah Watts,2018-06-28T15:51:58Z,Added Accessibility.md,https://github.com/BCStudentSoftwareDevTeam/cas/commit/7fe92b846ef9fe3011dcb76e7fc3b6dac06fd0f8
cas,d2ffe3e4a36f8b2981a7e14794d28854b710df9c,Sarah Watts,,Sarah Watts,2018-06-28T15:42:56Z,Added accessibility.md,https://github.com/BCStudentSoftwareDevTeam/cas/commit/d2ffe3e4a36f8b2981a7e14794d28854b710df9c
cas,b3a465e4298280967f3f494c24ff04a7031ecfe5,OtienoAnne,User,OtienoAnne,2018-06-28T13:45:14Z,Started working on user managamnet html.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/b3a465e4298280967f3f494c24ff04a7031ecfe5
cas,d44eac3b35ee823a1368b6d1a28f2638af9ad132,awyoonis,,awyoonis,2018-06-28T13:39:29Z,Added roomPreference because weird deleting issue.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/d44eac3b35ee823a1368b6d1a28f2638af9ad132
cas,d36bc348e49db96c50000976e4f75bcd825d6dd5,OtienoAnne,User,OtienoAnne,2018-06-27T20:49:02Z,Started working on building the UI.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/d36bc348e49db96c50000976e4f75bcd825d6dd5
cas,64563eec22b8148b7d41eebf0f0a944fb0085464,OtienoAnne,User,OtienoAnne,2018-06-27T18:43:13Z,Merge branch 'development' into usermgmt,https://github.com/BCStudentSoftwareDevTeam/cas/commit/64563eec22b8148b7d41eebf0f0a944fb0085464
cas,be614f1b40b1985aad721a6ed2bb3d5c97f4aff0,OtienoAnne,User,OtienoAnne,2018-06-27T18:41:38Z,Temporary Saving our files.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/be614f1b40b1985aad721a6ed2bb3d5c97f4aff0
cas,cfc0a62f9bb6347670a6fe7f2157af3ca7293648,awyoonis,,awyoonis,2018-06-27T16:01:02Z,Added contributors files and made some changes in the models file,https://github.com/BCStudentSoftwareDevTeam/cas/commit/cfc0a62f9bb6347670a6fe7f2157af3ca7293648
cas,eb9ac68cdf504040b8a245a9b4b0b101a2ebf51a,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-27T15:42:54Z,changed a line to a comment because it was just a piece of information for the developer,https://github.com/BCStudentSoftwareDevTeam/cas/commit/eb9ac68cdf504040b8a245a9b4b0b101a2ebf51a
cas,351128e38e97168aa38917fb808b214695e78bcf,OtienoAnne,User,OtienoAnne,2018-06-27T15:37:39Z,"In Term, changed state to state_number. In Course, commented out Crosslisted as a boolean field, not sure what it needs to be because of some requests jolena made to our CL courses UI. need to talk to scott.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/351128e38e97168aa38917fb808b214695e78bcf
cas,2c7f03a4b2a334522754afee56198e8625c27034,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-27T15:27:43Z,Changed the width to 80% from 760 pixels,https://github.com/BCStudentSoftwareDevTeam/cas/commit/2c7f03a4b2a334522754afee56198e8625c27034
cas,305c79927d51d7768362fe958b4f05d1b35a1402,grrdsoto,User,grrdsoto,2018-06-27T13:47:57Z,"Changes made to Room and building classes. Added a new class, named  Room_preferences",https://github.com/BCStudentSoftwareDevTeam/cas/commit/305c79927d51d7768362fe958b4f05d1b35a1402
cas,b9b00f0dba5554179bd769e8ac1bbd9167356bf6,OtienoAnne,User,OtienoAnne,2018-06-27T13:33:07Z,Corrected the typo on IntergrField() function.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/b9b00f0dba5554179bd769e8ac1bbd9167356bf6
cas,677c937df113281f63802e0bfa305c0dfbebd9ab,Sarah Watts,,sheggen,2018-06-27T03:05:08Z,"Merged in issue#242 (pull request #95)

Fixes #242

Approved-by: Scott Heggen <heggens@berea.edu>",https://github.com/BCStudentSoftwareDevTeam/cas/commit/677c937df113281f63802e0bfa305c0dfbebd9ab
cas,513e74ae08cf9e9efd7b8f81b09a4c6568fab19b,wgs1862019,User,sheggen,2018-06-27T02:54:45Z,"Merged in 255 (pull request #109)

Issue #255

Approved-by: Scott Heggen <heggens@berea.edu>",https://github.com/BCStudentSoftwareDevTeam/cas/commit/513e74ae08cf9e9efd7b8f81b09a4c6568fab19b
cas,ab9868fa9500142e325fa1c06380594b155448d1,OtienoAnne,User,OtienoAnne,2018-06-26T20:10:35Z,Added education tech table to models.py.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/ab9868fa9500142e325fa1c06380594b155448d1
cas,2f1b01ddf167b6d84d72378e644556dde7eb2d2e,wgs1862019,User,wgs1862019,2018-06-22T18:20:50Z,"Fixed typo in remove  Admin interface, under Systems Management",https://github.com/BCStudentSoftwareDevTeam/cas/commit/2f1b01ddf167b6d84d72378e644556dde7eb2d2e
cas,328a9c74420dcaf5161f224a5d301791a0e1ed6c,Sarah Watts,,Sarah Watts,2018-06-15T13:14:56Z,Merged development into issue#251,https://github.com/BCStudentSoftwareDevTeam/cas/commit/328a9c74420dcaf5161f224a5d301791a0e1ed6c
cas,19076b542666950d708ff2b4a0d055b554457ee3,Sarah Watts,,Sarah Watts,2018-06-15T13:14:12Z,Fixed typo.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/19076b542666950d708ff2b4a0d055b554457ee3
cas,10fdf42acc2c09e421c6cda8352a367258463a40,OtienoAnne,User,OtienoAnne,2018-06-13T15:35:58Z,deleted commented code out of deadline.html,https://github.com/BCStudentSoftwareDevTeam/cas/commit/10fdf42acc2c09e421c6cda8352a367258463a40
cas,4b0d24ddb68e4a126627be39d1981331ca6bec1f,OtienoAnne,User,OtienoAnne,2018-06-13T14:56:22Z,"Added a conditional that checks the text inside the area, if it is blank prints message",https://github.com/BCStudentSoftwareDevTeam/cas/commit/4b0d24ddb68e4a126627be39d1981331ca6bec1f
cas,8aa559248f8ecc6960abf5bd91e82b382b5329a6,awyoonis,,awyoonis,2018-06-13T14:45:47Z,"Changed the color in word,'Administration' for web accessibility",https://github.com/BCStudentSoftwareDevTeam/cas/commit/8aa559248f8ecc6960abf5bd91e82b382b5329a6
cas,c12936c8d8b8891a7f80c3f2d567f0712a4b99f4,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-13T14:43:46Z,modified README.md to remove material coded by Dr. Scott for demo purposes. Modified contributors.css to change pixel to bring it to 760px. Modified contributors.html to get rid of the unnecessary <div>,https://github.com/BCStudentSoftwareDevTeam/cas/commit/c12936c8d8b8891a7f80c3f2d567f0712a4b99f4
cas,f5f6f12c1762c708460c76ebeae41ff6e0dcfe3f,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-13T14:25:45Z,"Added a new css file, addRomm.css,  for bottom borders and modified base.html & addRoom.html",https://github.com/BCStudentSoftwareDevTeam/cas/commit/f5f6f12c1762c708460c76ebeae41ff6e0dcfe3f
cas,38aefe815a9b1fe2044dd8affe65cfbe7d087c9e,OtienoAnne,User,OtienoAnne,2018-06-13T14:13:23Z,we have deleted the commented code out of the deadline.html,https://github.com/BCStudentSoftwareDevTeam/cas/commit/38aefe815a9b1fe2044dd8affe65cfbe7d087c9e
cas,fc81b8833a26d1d7f2f6c98a4e1f8c74bd4cca05,awyoonis,,awyoonis,2018-06-13T14:07:33Z,temprary saved files,https://github.com/BCStudentSoftwareDevTeam/cas/commit/fc81b8833a26d1d7f2f6c98a4e1f8c74bd4cca05
cas,d92edce4e87c8c94fbf6f7e911bbf3561ec37a7f,Sarah Watts,,sheggen,2018-06-13T13:59:57Z,"Merged in issue#249 (pull request #97)

Fixes Issue#249",https://github.com/BCStudentSoftwareDevTeam/cas/commit/d92edce4e87c8c94fbf6f7e911bbf3561ec37a7f
cas,15b8f2c7cf8cf78f52c73aca69cd49f617aa2a9e,Sarah Watts,,sheggen,2018-06-13T13:50:09Z,"Merged in issue#252 (pull request #99)

Fixes issue#252",https://github.com/BCStudentSoftwareDevTeam/cas/commit/15b8f2c7cf8cf78f52c73aca69cd49f617aa2a9e
cas,d191b091a4da517b5f0b84cced8e06f7f81c7b5c,wgs1862019,User,Cody Myers,2018-06-13T12:13:38Z,"Merged in 12 (pull request #108)

Added Emily Lovell credentials for professor access view",https://github.com/BCStudentSoftwareDevTeam/cas/commit/d191b091a4da517b5f0b84cced8e06f7f81c7b5c
cas,a61d62b3446f636eaa60a56b8e0780fd8c3d788b,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-12T20:48:24Z,Modified addRoom.html. Assembled the Building name and room number in a section with customized non-clickable borders.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/a61d62b3446f636eaa60a56b8e0780fd8c3d788b
cas,6a3ba84c9026b1b194738f2d53eba1c2ee61af6d,wgs1862019,User,wgs1862019,2018-06-12T20:30:19Z,Added Emily Lovell for prof access view for development (uncommenting her username from config.yaml,https://github.com/BCStudentSoftwareDevTeam/cas/commit/6a3ba84c9026b1b194738f2d53eba1c2ee61af6d
cas,fab02a86ecada4b43b73c89bb0d2f923cc952216,awyoonis,,awyoonis,2018-06-12T20:19:38Z,we fixed the color ratio of the data tables,https://github.com/BCStudentSoftwareDevTeam/cas/commit/fab02a86ecada4b43b73c89bb0d2f923cc952216
cas,38b6616a83c33d44313819c3954f613f5102594f,wgs1862019,User,wgs1862019,2018-06-12T18:59:05Z,"Expanded  description box to fit page, and moved the button. Reflects Edit buttons (cancel and save buttons) Fixes issue # 213",https://github.com/BCStudentSoftwareDevTeam/cas/commit/38b6616a83c33d44313819c3954f613f5102594f
cas,6844adf9b11f8a4f3f35bf4955dc07906cd4e99d,wgs1862019,User,wgs1862019,2018-06-12T18:08:52Z,"Added a deadline input box to the front page, with supporting controllers (deadline.py) and templates",https://github.com/BCStudentSoftwareDevTeam/cas/commit/6844adf9b11f8a4f3f35bf4955dc07906cd4e99d
cas,86237e9fd91f86410ab412ced882d6df4f554591,awyoonis,,awyoonis,2018-06-12T15:19:08Z,Fixing merge conflict in config.yaml between contributors,https://github.com/BCStudentSoftwareDevTeam/cas/commit/86237e9fd91f86410ab412ced882d6df4f554591
cas,00b40e3b2fda546de40fb5c37a42c96114cdaac9,awyoonis,,awyoonis,2018-06-12T15:12:19Z,Merged in GJ (pull request #105),https://github.com/BCStudentSoftwareDevTeam/cas/commit/00b40e3b2fda546de40fb5c37a42c96114cdaac9
cas,d9fa117e9b24c7b7bf5c1ee256a8e67216d959e9,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-12T15:08:28Z,Merge branch 'jamza' of https://bitbucket.org/sheggen/cas-flask into jamza,https://github.com/BCStudentSoftwareDevTeam/cas/commit/d9fa117e9b24c7b7bf5c1ee256a8e67216d959e9
cas,00edbe75a4667958b6bd90f1cf850e232aaf7523,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-12T15:05:32Z,Fixed the front-end contributor's page spacing,https://github.com/BCStudentSoftwareDevTeam/cas/commit/00edbe75a4667958b6bd90f1cf850e232aaf7523
cas,37c3bcd8c7c8527e5fd7c5e6a676e5e69fd29d46,awyoonis,,awyoonis,2018-06-12T14:58:47Z, We changed the course capacity from 50 to 100,https://github.com/BCStudentSoftwareDevTeam/cas/commit/37c3bcd8c7c8527e5fd7c5e6a676e5e69fd29d46
cas,96bef119959ef5b0bb5b3ec53087c1678a52bd33,wgs1862019,User,sheggen,2018-06-12T14:44:46Z,"Merged in contributorlist (pull request #104)

Added our names to contributors list

Approved-by: Scott Heggen <heggens@berea.edu>",https://github.com/BCStudentSoftwareDevTeam/cas/commit/96bef119959ef5b0bb5b3ec53087c1678a52bd33
cas,016f21b73d53515d934e44744c99114e12bce1df,wgs1862019,User,wgs1862019,2018-06-12T14:36:16Z,Added our names to contributors list,https://github.com/BCStudentSoftwareDevTeam/cas/commit/016f21b73d53515d934e44744c99114e12bce1df
cas,578ebfe4cb453db4187fe538a0a2904286de242c,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-11T20:02:06Z,Merged development into jamza,https://github.com/BCStudentSoftwareDevTeam/cas/commit/578ebfe4cb453db4187fe538a0a2904286de242c
cas,dc950539793fb4024d5378d200e18c41a1e22ee6,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-11T19:58:27Z,Merge branch 'jamza' of https://bitbucket.org/sheggen/cas-flask into jamza,https://github.com/BCStudentSoftwareDevTeam/cas/commit/dc950539793fb4024d5378d200e18c41a1e22ee6
cas,e0469a39658ae5614aed4b14f46d2d40e328bea6,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-11T19:56:38Z,The Test.py and Test.html were removed and __init__.py was modified,https://github.com/BCStudentSoftwareDevTeam/cas/commit/e0469a39658ae5614aed4b14f46d2d40e328bea6
cas,f40604ba126ac6ff7ce1a2b5da386764e1fccb51,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-11T19:45:13Z,app/Test.py edited online with Bitbucket,https://github.com/BCStudentSoftwareDevTeam/cas/commit/f40604ba126ac6ff7ce1a2b5da386764e1fccb51
cas,e83e248fe9f669802f9ca19ac6cc37e3b52b73b4,wgs1862019,User,sheggen,2018-06-11T18:37:05Z,"Merged in katandann (pull request #101)

Need more details on query to continue",https://github.com/BCStudentSoftwareDevTeam/cas/commit/e83e248fe9f669802f9ca19ac6cc37e3b52b73b4
cas,45c64d45ef80085b799dca3a13b092e3a647a76b,sheggen,User,sheggen,2018-06-11T18:35:55Z,Fixing typos,https://github.com/BCStudentSoftwareDevTeam/cas/commit/45c64d45ef80085b799dca3a13b092e3a647a76b
cas,52656558a2bcb93a57b97755ba133bfc89834f70,sheggen,User,sheggen,2018-06-11T18:34:07Z,Merge branch 'katandann' of bitbucket.org:sheggen/cas-flask into jamza,https://github.com/BCStudentSoftwareDevTeam/cas/commit/52656558a2bcb93a57b97755ba133bfc89834f70
cas,6cfab2be932cc3c7a018cf3d0cca06142b8cbc47,sheggen,User,sheggen,2018-06-11T18:31:47Z,Merged development into katandann,https://github.com/BCStudentSoftwareDevTeam/cas/commit/6cfab2be932cc3c7a018cf3d0cca06142b8cbc47
cas,02bb3972d82ba817c65108696da5f20b3d4ebaa6,OtienoAnne,User,OtienoAnne,2018-06-11T18:08:06Z,Need more details on query to continue,https://github.com/BCStudentSoftwareDevTeam/cas/commit/02bb3972d82ba817c65108696da5f20b3d4ebaa6
cas,960f53f7d0bfe4466334642fc0fe6e20e9cf0a14,Muhammad Hamza Khattak,,Muhammad Hamza Khattak,2018-06-11T18:04:45Z,We modified the README.md and added the test files,https://github.com/BCStudentSoftwareDevTeam/cas/commit/960f53f7d0bfe4466334642fc0fe6e20e9cf0a14
cas,e2baf4f721fcfa9007fe306362cf3e2d0651a30b,sheggen,User,sheggen,2018-06-11T15:48:26Z,"Merged in scottsbranch (pull request #100)

Scott's addition for demo purposes only.

Approved-by: Scott Heggen <heggens@berea.edu>",https://github.com/BCStudentSoftwareDevTeam/cas/commit/e2baf4f721fcfa9007fe306362cf3e2d0651a30b
cas,a4a71fa7d5bcd31cfd2363a9ba98cea766e7bd37,sheggen,User,sheggen,2018-06-11T15:44:36Z,Merged scottsbranch into development,https://github.com/BCStudentSoftwareDevTeam/cas/commit/a4a71fa7d5bcd31cfd2363a9ba98cea766e7bd37
cas,e4d24fb4b1298f89cefcd1ca4b7d53314656c65e,sheggen,User,sheggen,2018-06-11T15:34:35Z,Scott's addition for demo purposes only.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/e4d24fb4b1298f89cefcd1ca4b7d53314656c65e
cas,8c58d631cd99fa8e19a96da4edbe4aef57b85c10,Sarah Watts,,Sarah Watts,2018-03-09T19:01:27Z,Spelling error.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/8c58d631cd99fa8e19a96da4edbe4aef57b85c10
cas,ab7c18486bef3f5f93108b5cb8fd3b820c308047,Sarah Watts,,Sarah Watts,2018-03-09T17:41:45Z,Fixed hide so that it is also accessibile by a keyboard.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/ab7c18486bef3f5f93108b5cb8fd3b820c308047
cas,5a8101935f1ff26469c884d636c57aa85719c711,Sarah Watts,,Sarah Watts,2018-03-09T16:35:48Z,"Made it a button again, so it is able to be accessed through only a keyboard.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/5a8101935f1ff26469c884d636c57aa85719c711
cas,c95a0cab9f4fd447c75f78c56160f1fb0e322cac,Sarah Watts,,Sarah Watts,2018-03-08T21:02:11Z,Missed a couple of them but they should all be fixed now.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/c95a0cab9f4fd447c75f78c56160f1fb0e322cac
cas,5d57d61ee6fcdb269953207ffa19964938e9eda1,Sarah Watts,,Sarah Watts,2018-03-08T19:01:48Z,"Fixed all of the glyphicons so that a screen reader can now read them. However if the user is using NVDA it will only work on internet explorer, however this seems to be an issue with either NVDA itself or bootstrap, no one is really sure.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/5d57d61ee6fcdb269953207ffa19964938e9eda1
cas,23c31de6b870e6a426463f54a3b96522a7d77d64,Sarah Watts,,Sarah Watts,2018-03-08T17:42:30Z,"I fixed the issue with glyphicons in a couple of areas but it only seems to work with internet explorer, no matter what screen reader is used. So i'm going to look into what could be causing that and if it is fixable beforeI fix them all.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/23c31de6b870e6a426463f54a3b96522a7d77d64
cas,dcb200fdbdd8106ff247d37157ebe23613af4e9a,Sarah Watts,,Sarah Watts,2018-03-05T21:36:47Z,Spelling mistake.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/dcb200fdbdd8106ff247d37157ebe23613af4e9a
cas,9329509f707d62f4f95cad3664356d793e5db311,Sarah Watts,,Sarah Watts,2018-03-05T21:35:09Z,Uncommented out something that shoudn't have been commented out in the first place.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/9329509f707d62f4f95cad3664356d793e5db311
cas,0f2c6fa0e45cc42e86dd89b5f0b9c7e4bff128d3,Sarah Watts,,Sarah Watts,2018-03-05T21:32:18Z,"I made it so that hidden text is on every cell in the course chart, so that a screenr eader can read that text. That way a person who is blind will be able to understand the chart with the help of a screen reader. However, NVDA is having ttrouble with it on google chrome, but we may just have to add a warning telling the user to use a different screen reader or a different browser.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/0f2c6fa0e45cc42e86dd89b5f0b9c7e4bff128d3
cas,387fe8732b1f2bc600337ec7f36b97d2d546f025,Sarah Watts,,Sarah Watts,2018-03-05T15:34:32Z,Merge remote-tracking branch 'origin' into issue#242,https://github.com/BCStudentSoftwareDevTeam/cas/commit/387fe8732b1f2bc600337ec7f36b97d2d546f025
cas,9ebce66af1c63a88ddfdf8a60e24e16a61cfe5c8,Sarah Watts,,Sarah Watts,2018-03-05T15:33:45Z, Added lang attribute to base.html.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/9ebce66af1c63a88ddfdf8a60e24e16a61cfe5c8
cas,2afe24a12e394d35e68ceff805d14801af14363a,Sarah Watts,,Sarah Watts,2018-03-05T15:22:52Z,"Fixed the coloring issues with the buttons, and finished up on the drop down menus. Now working on the coloring issues with the data tables.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/2afe24a12e394d35e68ceff805d14801af14363a
cas,d67294609dc7573535a757b095834c42bb3eb995,Sarah Watts,,Sarah Watts,2018-03-05T14:55:17Z,"So far changes the colors of all the pull down menus, and I am currently working on changing the colors of hte buttons.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/d67294609dc7573535a757b095834c42bb3eb995
cas,5e09b8071cc1be919d9caa13e1e3ee814b40860b,Cody Myers,,Cody Myers,2018-02-19T17:58:23Z,"Merged in development (pull request #94)

Changed color scheme of verified to #ECEFF1",https://github.com/BCStudentSoftwareDevTeam/cas/commit/5e09b8071cc1be919d9caa13e1e3ee814b40860b
cas,fc4176b71863371fea167c89790de60850ba0ff6,tahmidefaz,User,Cody Myers,2018-02-19T17:57:47Z,"Fixes issue #219
Merged in iss219 (pull request #92)

Changed color scheme of verified to #ECEFF1",https://github.com/BCStudentSoftwareDevTeam/cas/commit/fc4176b71863371fea167c89790de60850ba0ff6
cas,8abbebbdc11f26242acd1620a596edc3295bf4fd,Cody Myers,,Cody Myers,2018-02-19T17:44:40Z,"Merged in issue#233 (pull request #93)

Issue#233",https://github.com/BCStudentSoftwareDevTeam/cas/commit/8abbebbdc11f26242acd1620a596edc3295bf4fd
cas,3375a1575a7219b385beb96e7cd14a62805790e5,myersCody,User,myersCody,2018-02-19T17:42:46Z,"Removed the select picker from the sidebar, because it is now on the timeline.html",https://github.com/BCStudentSoftwareDevTeam/cas/commit/3375a1575a7219b385beb96e7cd14a62805790e5
cas,f1bace341d70b9444fc8b2937a6ee98c4594eff7,myersCody,User,myersCody,2018-02-19T17:41:54Z,Added variables to deadline so that the selectpicker will work,https://github.com/BCStudentSoftwareDevTeam/cas/commit/f1bace341d70b9444fc8b2937a6ee98c4594eff7
cas,c39fff053fef1c5866aea8bd47b940fbb2a9e9cd,myersCody,User,myersCody,2018-02-19T17:40:35Z,Converted the two seperate html files for google charts into one file,https://github.com/BCStudentSoftwareDevTeam/cas/commit/c39fff053fef1c5866aea8bd47b940fbb2a9e9cd
cas,7fca8e635886c569f5d2a647d51f19fc320447ac,myersCody,User,myersCody,2018-02-19T17:39:41Z,Converted the two seperate js files for google charts into one file,https://github.com/BCStudentSoftwareDevTeam/cas/commit/7fca8e635886c569f5d2a647d51f19fc320447ac
cas,330004429fc6bf93fc97dc25126fc61eb3da349f,tahmidefaz,User,tahmidefaz,2018-02-14T17:21:11Z,Changed color scheme of verified to #ECEFF1,https://github.com/BCStudentSoftwareDevTeam/cas/commit/330004429fc6bf93fc97dc25126fc61eb3da349f
cas,5e563931258885a30fedea154f2bc47ba47202fc,Cody Myers,,Cody Myers,2018-02-14T16:29:25Z,"Merged in development (pull request #91)

Modified the UI for the graphs",https://github.com/BCStudentSoftwareDevTeam/cas/commit/5e563931258885a30fedea154f2bc47ba47202fc
cas,3bd27fa80ef3e56acf10ccf81b5cb573dd246cdc,myersCody,User,myersCody,2018-02-14T16:28:59Z,Removed print,https://github.com/BCStudentSoftwareDevTeam/cas/commit/3bd27fa80ef3e56acf10ccf81b5cb573dd246cdc
cas,9184d36383ba8b778cb61d444eac72e979667170,myersCody,User,myersCody,2018-02-14T16:24:55Z,Modified the UI for the graphs,https://github.com/BCStudentSoftwareDevTeam/cas/commit/9184d36383ba8b778cb61d444eac72e979667170
cas,0a0cd91d217fd89b8b608964486513165a32e9ed,Cody Myers,,Cody Myers,2018-02-14T15:32:44Z,"Merged in issue#233 (pull request #90)

Issue#233",https://github.com/BCStudentSoftwareDevTeam/cas/commit/0a0cd91d217fd89b8b608964486513165a32e9ed
cas,5b40907f89d8c9a2668b51b0e6d07b016a6377be,myersCody,User,myersCody,2018-02-14T15:30:07Z,Added lines for future warning lines.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/5b40907f89d8c9a2668b51b0e6d07b016a6377be
cas,fd156fec2c32d1cfb3039681edafe67acdea08ba,myersCody,User,myersCody,2018-02-13T22:17:20Z,Added the html structure for the google chart to the front page,https://github.com/BCStudentSoftwareDevTeam/cas/commit/fd156fec2c32d1cfb3039681edafe67acdea08ba
cas,9bb8461c3e0d58e0448b57f6f95580c1e806de61,myersCody,User,myersCody,2018-02-13T22:16:53Z,Changed the .js files for timelines so that a red line now appears.,https://github.com/BCStudentSoftwareDevTeam/cas/commit/9bb8461c3e0d58e0448b57f6f95580c1e806de61
cas,f90c64f3021fbf84d4f5bf784eec3b8f2cfb2ce6,myersCody,User,myersCody,2018-02-13T22:11:10Z,Removed print statement,https://github.com/BCStudentSoftwareDevTeam/cas/commit/f90c64f3021fbf84d4f5bf784eec3b8f2cfb2ce6
cas,3043654aaeee76b12b48c87b870abe526ec82159,myersCody,User,myersCody,2018-02-13T22:10:41Z,Started rewriting the timeline code so that I could put it on the front page,https://github.com/BCStudentSoftwareDevTeam/cas/commit/3043654aaeee76b12b48c87b870abe526ec82159
cas,ac0c5867fe8924dbf16fc15ba9d7e5032c27069a,Cody Myers,,Cody Myers,2018-02-13T15:57:37Z,"Merged in development (pull request #89)

Fixes issue #245",https://github.com/BCStudentSoftwareDevTeam/cas/commit/ac0c5867fe8924dbf16fc15ba9d7e5032c27069a
cas,e8d43bd87d31bc22508837d99e8d4bda25db8f3f,myersCody,User,myersCody,2018-02-13T15:54:55Z,Merge branch 'development' of bitbucket.org:sheggen/cas-flask into development,https://github.com/BCStudentSoftwareDevTeam/cas/commit/e8d43bd87d31bc22508837d99e8d4bda25db8f3f
cas,21b54178e5bca4c931ce345b20bd51b8e577994b,myersCody,User,myersCody,2018-02-13T15:54:34Z,Fixes issue #245,https://github.com/BCStudentSoftwareDevTeam/cas/commit/21b54178e5bca4c931ce345b20bd51b8e577994b
cas,487cf8306c6f3eb72d63f9d977b67d56c6294c23,Cody Myers,,Cody Myers,2018-02-13T15:19:53Z,"Merged in development (pull request #88)

Made it to where prerequisites only appears for special topic courses.",https://github.com/BCStudentSoftwareDevTeam/cas/commit/487cf8306c6f3eb72d63f9d977b67d56c6294c23
